ANATOMY,Interdune,Stoss,Lee,Interdune,Interdune,Interdune,Interdune,Stoss,Lee,Interdune,Stoss,Lee,Interdune,Stoss,Lee,Interdune,"Interdune, Depth",Lee,"Stoss, Depth",Interdune,Stoss,Stoss,Lee,Lee,Lee,Stoss,Stoss,Lee,Stoss,Lee,"Stoss, Star","Stoss, Star","Lee, Star","Stoss, Star","Stoss, Star",Stoss,Lee,Stoss,Stoss,Lee,Lee,Lee,Lee,Interdune,Interdune,Stoss,Stoss,Stoss,Lee,Lee,Interdune,Lee,"Stoss, Crest",Lee,"Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth",,,,,,,
Zotu,MF.4B,MF.5B,MF.6B,MF.7B,MF.8B,MF.11A,MF.12A,MF.13A,MF.14B,MF.15A,MF.16A,MF.17A,MF.18B,MF.19A,MF.20A,MF.27B,MF.28A,MF.30A,MF.31B,MF.33A,ED.01A,ED.02B,ED.03A,ED.04A,ED.05A,ED.06A,ED.08A,ED.09A,ED.10A,ED.11A,ED.12A,ED.13A,ED.14B,ED.15B,ED.16A,ED.17B,ED.18A,ED.19A,ED.20A,ED.21A,ED.22A,ED.23A,ED.24A,ED.33A,IX.1B,IX.2A,IX.3A,IX.4B,IX.5A,IX.6A,IX.7A,IX.8A,IX.9A,IX.10A,IX.10CM.A,IX.20CM.B,IX.30CM.A,IX.40CM.A,IX.50CM.A,IX.60CM.A,IX.70CM.A,IX.80CM.A,Domain,Phylum,Class,Order,Family,Genus,Species
Zotu235,5,69,64,1,3,2,8,97,11,16,10,39,2,18,53,5,23,4,0,431,14,0,3,2,8,22,0,40,4,16,0,4,2,3,2,0,18,44,29,2,3,21,1,0,7,6,6,12,2,2,53,32,14,7,2,3,0,0,3,0,0,115,bacteria,acidobacteria,acidobacteriia,acidobacteriales,acidobacteriaceae,edaphobacter,edaphobacter modestum
Zotu2133,108,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,blastococcus,blastococcus colisei
Zotu74,166,12,50,41,22,36,104,37,31,19,8,13,3,14,17,98,74,14,3,192,142,68,178,35,166,60,7,260,121,231,47,136,5,114,69,4,279,44,98,145,1,191,4,21,84,5,9,67,1,3,11,32,32,37,10,8,9,3,31,12,13,27,bacteria,bacteroidota,sphingobacteriia,sphingobacteriales,sphingobacteriaceae,pedobacter,pedobacter mongoliensis
Zotu460,450,1,2,1,2,0,0,1,0,0,0,0,1,0,2,2,10,0,0,3,2,0,4,0,1,0,3,3,0,2,1,2,0,0,0,1,27,0,0,1,0,1,0,0,0,0,0,0,0,1,41,24,2,31,0,0,0,2,0,1,2,17,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,erythrobacteraceae,croceibacterium,croceibacterium soli
Zotu44,654,29,36,110,25,98,2031,16,47,594,48,24,11,43,66,44,131,45,14,19,26,26,24,13,20,22,23,15,16,28,11,1,1,3,2,2,51,63,1,0,1,3,1,5,0,7,1,1,3,1,2,49,124,56,0,1,0,2,0,0,3,9,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,adhaeribacter,adhaeribacter terrigena
Zotu1186,2,1,16,3,0,1,1,0,21,0,1,0,0,0,31,1,6,0,0,0,2,0,1,0,1,2,2,0,0,11,2,0,0,0,0,3,0,0,1,1,1,0,3,0,2,0,1,1,2,2,1,65,0,52,0,0,1,0,0,0,0,0,bacteria,deinococcota,deinococci,deinococcales,deinococcaceae,deinococcus,deinococcus peraridilitoris
Zotu166,281,123,110,5,8,5,109,144,49,184,8,172,9,55,19,2,5,34,7,12,6,6,3,7,10,9,3,10,7,7,3,5,5,0,4,4,1,3,0,2,3,2,7,3,1,2,98,2,2,3,187,11,5,28,3,6,0,2,1,2,104,123,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum suwonense
Zotu542,180,1,4,1,2,2,21,1,0,6,0,1,0,16,16,2,18,2,1,9,33,1,3,2,1,3,1,4,20,1,2,2,2,4,0,0,2,3,2,1,1,5,3,0,2,2,81,5,3,4,3,18,12,86,3,4,1,0,1,1,2,96,bacteria,bacillota,bacilli,lactobacillales,streptococcaceae,lactococcus,lactococcus cremoris
Zotu1707,156,1,1,1,0,2,1,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,magnetovibrionaceae,varunaivibrio,varunaivibrio sulfuroxidans
Zotu1141,235,1,2,1,2,0,3,1,0,1,1,1,0,1,1,1,11,1,0,5,0,0,3,0,0,0,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,geodermatophilus,geodermatophilus chilensis
Zotu109,26,8,12,5,10,53,58,17,8,6,10,18,17,14,6,1719,15,9,5,15,18,13,8,14,8,11,13,10,28,30,16,1,0,0,0,0,20,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,parviterribacteraceae,parviterribacter,parviterribacter kavangonensis
Zotu2256,108,1,0,0,1,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,modestobacter,modestobacter marinus
Zotu29,41,34,73,12,8,43,64,74,34,112,39,12,8,57,21,214,217,18,17,15,106,208,16,15,217,50,228,226,122,211,152,286,168,124,348,30,318,274,95,280,10,145,89,81,110,52,90,158,130,18,91,51,81,38,6,10,8,18,10,11,10,80,bacteria,actinomycetota,actinomycetes,micrococcales,micrococcaceae,arthrobacter,arthrobacter halodurans
Zotu18,63,187,150,31,40,30,28,153,122,167,62,124,10,180,241,27,111,31,16,22,615,267,229,439,18,117,128,63,229,705,281,355,585,249,18,16,209,593,19,244,7,183,590,23,42,14,10,11,15,10,5,146,57,124,16,10,15,9,15,13,11,22,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,comamonadaceae,ramlibacter,ramlibacter monticola
Zotu83,273,46,48,68,8,11,185,195,44,334,8,42,10,48,44,6,30,31,33,16,46,9,11,4,8,15,12,12,72,30,9,9,11,5,7,4,4,11,6,40,5,4,3,55,71,115,297,167,4,5,132,54,78,63,3,8,3,8,2,12,43,50,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,acidiferrimicrobium,acidiferrimicrobium australe
Zotu280,9,31,40,4,4,7,5,117,169,2,97,42,3,45,45,2,4,118,69,1,6,94,8,4,5,2,6,4,12,5,4,2,1,2,2,2,1,0,2,1,1,1,0,0,2,4,57,178,0,1,11,0,1,1,0,0,1,2,0,2,1,0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu3014,5,1,0,5,10,0,0,0,0,0,1,1,0,0,0,0,40,1,1,1,1,1,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,proteobacteria,gammaproteobacteria,pasteurellales,pasteurellaceae,haemophilus,haemophilus parainfluenzae
Zotu5707,138,2,0,0,0,0,1,2,0,1,0,12,0,0,2,1,0,0,0,2,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,actinobacteria,thermoleophilia,thermoleophilales,thermoleophilaceae,thermoleophilum,thermoleophilum album
Zotu1440,153,0,1,1,2,1,1,0,0,0,0,1,0,1,2,3,0,1,1,3,0,3,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,actinomycetota,actinomycetes,kineosporiales,kineosporiaceae,angustibacter,angustibacter speluncae
Zotu287,67,5,18,1,7,2,12,9,0,2,3,7,5,4,2,7,10,1,2,3,22,63,1,102,4,2,35,94,3,122,3,149,4,52,3,5,20,25,9,55,197,3,1,1,4,2,1,3,5,2,23,30,26,35,2,3,2,2,2,3,1,7,bacteria,actinomycetota,actinomycetes,propionibacteriales,nocardioidaceae,nocardioides,nocardioides szechwanensis
Zotu64,13,19,40,33,19,8,27,9,10,53,7,43,7,14,8,8,89,9,6,10,20,104,14,37,302,5,22,484,114,177,188,132,158,143,174,75,240,200,90,296,9,58,105,50,8,11,13,8,2,9,2,26,5,11,5,1,10,9,5,6,6,7,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum aridicola
Zotu2417,2,2,0,2,0,0,1,24,0,1,1,0,1,0,4,1,9,0,0,0,14,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,20,3,0,0,0,0,0,0,0,2,bacteria,bacillota,bacilli,bacillales,bacillaceae,domibacillus,domibacillus antri
Zotu33,21,87,248,16,20,19,14,87,1019,13,19,309,16,314,256,10,24,23,16,10,519,13,20,8,20,19,29,27,23,23,11,14,17,19,19,14,25,31,14,13,10,13,102,28,316,18,17,19,15,17,200,683,317,1142,10,11,13,9,9,24,35,79,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter phytolaccae
Zotu315,3,2,9,1,6,1,3,3,0,3,2,4,2,2,3,1,5,3,1,2,3,1,3,1,0,2,7,7,73,92,47,13,84,117,2,125,86,59,116,35,2,20,90,6,5,4,4,3,6,3,7,3,5,2,2,3,4,4,1,8,4,0,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu17,9,22,76,13,20,13,12,56,38,8,64,70,19,74,29,15,16,13,37,12,8,149,17,6,9,13,315,1116,535,562,290,580,17,312,151,10,471,473,91,478,68,320,194,19,19,19,16,13,13,19,29,100,65,67,23,12,53,19,21,12,122,30,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,flavisolibacter,flavisolibacter galbus
Zotu471,4,143,10,4,4,2,172,6,29,14,2,149,8,47,21,1,16,5,2,1,8,5,5,4,9,1,7,2,14,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,bacteria,firmicutes,bacilli,bacillales,staphylococcaceae,staphylococcus,staphylococcus epidermidis
Zotu1645,157,3,1,0,0,0,2,0,0,0,0,2,2,0,0,1,1,1,1,2,1,0,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,rhodobacterales,paracoccaceae,paracoccus,paracoccus marinus
Zotu189,111,3,1,1,1,2,5,1,2,3,1,4,2,3,4,2,4,1,1,1,2,183,1,136,0,74,2,3,1,3,1,6,4,8,6,4,7,5,872,4,15,7,5,3,10,2,3,4,2,6,2,6,4,2,8,0,0,6,6,2,6,11,bacteria,bacillota,bacilli,bacillales,bacillaceae,priestia,priestia koreensis
Zotu46,115,495,313,57,45,12,17,183,114,9,84,166,20,137,125,15,22,150,57,12,79,14,35,7,16,45,8,158,52,224,15,163,104,88,18,8,137,155,104,154,15,288,19,14,10,50,95,37,10,19,101,52,129,142,358,43,29,161,11,13,16,97,bacteria,actinomycetota,actinomycetes,propionibacteriales,nocardioidaceae,nocardioides,nocardioides perillae
Zotu907,9,2,17,2,2,119,18,1,1,57,7,1,0,1,0,153,1,4,1,1,7,2,0,2,1,2,0,4,3,3,1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga aerilata
Zotu45,3,113,128,34,21,8,42,109,58,104,56,235,9,99,189,22,121,12,9,11,137,9,15,8,11,6,9,129,198,329,8,7,7,126,8,406,8,17,15,7,10,10,7,5,228,6,6,6,157,3,7,268,312,176,10,6,7,6,6,4,27,291,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,acetobacteraceae,sabulicella,sabulicella rubraurantiaca
Zotu330,7,5,5,0,1,0,148,40,48,101,1,2,2,26,11,5,5,4,0,3,4,2,3,0,3,1,2,3,2,2,1,1,1,3,1,0,0,0,0,2,0,0,0,1,0,3,117,51,184,1,55,3,0,1,2,0,1,4,1,1,72,3,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu2866,1,0,9,1,3,1,0,2,0,2,37,0,0,2,1,4,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum suwonense
Zotu814,145,13,0,2,1,2,34,34,2,15,1,54,2,0,3,3,4,1,0,1,2,4,6,1,0,6,2,1,3,4,1,1,0,0,0,0,0,0,1,0,0,0,1,3,2,0,1,1,1,1,0,3,1,1,1,1,0,1,0,0,108,0,bacteria,bacteroidota,flavobacteriia,flavobacteriales,weeksellaceae,cloacibacterium,cloacibacterium normanense
Zotu394,215,1,1,1,0,1,0,0,0,0,0,2,0,0,2,3,1,0,1,0,0,0,2,0,0,0,0,0,1,1,1,6,8,3,6,8,187,1058,42,3,7,9,7,3,5,8,9,5,7,206,8,8,5,14,6,2,2,10,2,4,4,7,bacteria,actinomycetota,actinomycetes,micrococcales,microbacteriaceae,microbacterium,microbacterium lacusdiani
Zotu1980,1,0,1,0,1,1,1,0,0,1,0,0,0,0,8,0,1,0,0,0,55,1,0,1,0,0,0,0,1,0,0,1,0,0,63,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,massilia,massilia consociata
Zotu75,10,73,206,5,10,10,59,248,29,8,9,41,7,15,156,2,33,4,0,9,548,7,12,11,16,70,10,9,6,21,11,11,6,120,7,12,13,6,4,17,7,10,164,9,101,8,6,10,4,14,112,416,137,195,3,6,7,4,6,9,41,146,bacteria,bacillota,bacilli,lactobacillales,streptococcaceae,streptococcus,streptococcus mitis
Zotu1360,132,0,0,0,1,12,1,2,0,1,15,0,0,1,1,0,3,2,0,1,0,0,2,3,0,1,0,0,1,0,31,0,0,1,0,0,0,0,0,19,0,0,1,0,1,0,0,0,17,35,0,0,0,1,0,0,0,0,0,0,0,1,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,adhaeribacter,adhaeribacter arboris
Zotu35,21,20,17,29,21,21,25,33,10,18,16,17,24,17,19,4069,23,20,16,19,19,18,10,10,20,25,30,28,26,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,actinobacteria,actinomycetia,propionibacteriales,nocardioidaceae,nocardioides,nocardioides furvisabuli
Zotu1138,2,20,15,8,2,0,15,2,0,3,0,1,0,8,11,1,45,0,1,2,40,1,1,0,1,0,0,1,10,1,0,0,0,1,0,1,1,1,0,13,0,0,1,36,2,0,1,33,0,0,26,8,0,0,2,3,0,0,1,1,0,7,bacteria,chloroflexota,tepidiformia,tepidiformales,tepidiformaceae,tepidiforma,tepidiforma bonchosmolovskayae
Zotu3208,1,5,1,12,2,0,1,0,1,0,0,0,0,0,0,1,5,0,0,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,1,0,1,2,7,0,29,0,0,1,1,8,0,0,6,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,rhodospirillaceae,elstera,elstera cyanobacteriorum
Zotu3924,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum aerium
Zotu179,320,31,26,1,7,7,10,87,9,6,4,7,3,66,54,6,14,7,2,7,306,8,6,7,6,18,8,42,110,201,11,1,42,3,1,3,2,33,33,4,6,3,2,5,4,1,2,27,5,9,50,79,18,38,3,0,1,6,2,1,1,65,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,acetobacteraceae,sabulicella,sabulicella rubraurantiaca
Zotu693,3,28,4,3,1,1,173,1,11,120,0,1,3,4,2,1,2,0,0,4,0,1,5,2,1,0,2,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga thermotolerans
Zotu291,4,26,20,11,14,26,48,1,38,36,3,1,3,90,30,13,38,5,1,2,86,46,4,3,4,7,0,0,26,4,158,0,1,1,78,2,1,1,2,4,2,2,0,2,2,2,73,60,3,2,2,31,32,37,2,0,2,1,1,14,16,57,bacteria,planctomycetota,planctomycetia,pirellulales,lacipirellulaceae,pirellulimonas,pirellulimonas nuda
Zotu4787,2,0,2,2,112,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,3,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,bacteria,proteobacteria,deltaproteobacteria,myxococcales,kofleriaceae,kofleria,kofleria flava
Zotu2898,1,0,15,0,9,1,0,0,8,0,0,0,0,0,2,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,10,21,0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,sphaerotilaceae,caldimonas,caldimonas caldifontis
Zotu27,21,142,42,12,12,15,18,132,222,75,417,94,10,155,30,14,7,10,253,14,16,12,15,4,20,29,253,95,53,87,7,17,20,34,19,48,141,285,91,249,15,380,14,8,12,370,314,215,243,862,163,17,10,18,8,10,5,7,10,15,10,26,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,geodermatophilus,geodermatophilus sabuli
Zotu2601,5,0,5,0,4,0,0,0,1,0,1,0,0,5,0,1,6,0,0,1,8,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,0,0,2,36,0,0,0,1,0,1,9,1,1,0,0,0,0,1,1,0,6,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,geodermatophilus,geodermatophilus chilensis
Zotu1546,180,0,1,2,0,1,0,0,0,1,0,2,1,0,1,1,0,3,1,0,1,1,1,0,0,0,5,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,proteobacteria,alphaproteobacteria,sphingomonadales,erythrobacteraceae,porphyrobacter,porphyrobacter sanguineus
Zotu405,197,1,2,3,4,3,4,15,11,1,0,3,3,1,1,2,0,1,1,2,2,257,2,0,2,1,4,2,1,4,79,0,119,0,0,0,0,0,1,0,1,0,0,18,45,0,0,0,0,0,2,1,3,0,1,0,0,0,0,1,11,0,bacteria,myxococcota,myxococcia,myxococcales,myxococcaceae,simulacricoccus,simulacricoccus ruber
Zotu5819,2,0,2,12,0,0,0,0,1,0,17,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,6,0,1,3,0,0,0,0,0,0,5,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,burkholderiales,aquabacterium,aquabacterium limnoticum
Zotu93,247,73,99,39,15,14,135,142,123,244,5,97,13,323,110,9,38,69,8,14,17,13,15,9,12,15,21,14,15,16,13,5,5,3,3,5,6,3,4,7,2,2,11,4,75,1,63,5,4,1,81,92,35,99,4,5,1,2,2,1,15,103,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu641,3,14,14,0,2,4,2,1,31,1,44,3,1,2,12,0,1,45,13,3,1,1,3,5,2,2,0,1,61,6,1,2,1,1,0,12,45,16,54,37,1,21,1,0,3,1,0,1,0,4,0,2,1,1,0,2,22,3,0,2,0,0,bacteria,actinomycetota,actinomycetes,micrococcales,micrococcaceae,kocuria,kocuria palustris
Zotu305,341,2,3,0,0,2,1,2,3,2,1,3,2,4,1,5,3,42,1,5,7,3,4,2,0,2,1,1,0,1,76,3,21,9,3,4,3,8,570,3,3,4,4,3,8,0,2,2,4,2,5,6,5,4,5,0,4,3,1,3,3,12,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,nitrobacteraceae,bradyrhizobium,bradyrhizobium denitrificans
Zotu110,163,4,8,7,7,6,10,4,19,6,24,7,6,15,1,1,7,129,33,4,15,3,349,4,4,6,1,48,4,12,213,4,177,2,72,305,5,64,9,53,3,62,1,3,1,1,55,100,1,5,1,4,50,39,10,13,6,150,2,4,5,7,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu233,3,6,20,0,1,4,5,13,41,53,21,16,2,10,10,1,1,28,26,2,3,88,2,164,4,2,3,47,3,29,0,4,31,45,0,46,47,77,187,126,110,28,7,2,4,3,2,74,28,2,4,8,3,2,3,2,2,3,10,3,3,5,bacteria,actinomycetota,nitriliruptoria,egibacterales,egibacteraceae,egibacter,egibacter rhizosphaerae
Zotu295,2,23,5,1,4,4,2,1,1,0,1,0,3,22,6,2,2,2,6,5,0,5,0,0,2,6,106,32,38,56,56,5,1,3,2,232,55,33,34,17,2,351,1,3,3,2,2,5,3,4,0,3,0,7,6,2,6,2,3,2,3,1,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter taiwanensis
Zotu155,5,34,64,17,5,19,4,92,278,45,310,14,3,129,34,6,5,84,448,169,4,10,4,2,5,8,12,12,8,12,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,actinomycetota,nitriliruptoria,euzebyales,euzebyaceae,euzebya,euzebya pacifica
Zotu568,10,5,12,26,56,16,139,2,3,24,0,3,2,5,3,2,56,4,2,2,2,1,1,1,2,0,3,4,2,3,1,1,2,0,0,1,3,0,2,0,0,0,0,7,113,72,1,1,1,0,0,3,0,1,0,2,0,0,0,9,5,0,bacteria,actinomycetota,actinomycetes,kineosporiales,kineosporiaceae,kineococcus,kineococcus xinjiangensis
Zotu3311,26,11,0,0,2,18,1,0,0,0,1,0,0,0,0,0,2,2,0,1,9,0,1,0,2,0,0,1,0,2,0,0,0,0,1,1,0,0,1,0,0,2,1,1,12,0,0,1,1,0,0,14,1,0,0,0,1,1,1,0,0,11,bacteria,actinomycetota,actinomycetes,micrococcales,micrococcaceae,arthrobacter,arthrobacter agilis
Zotu82,42,44,109,20,18,41,29,198,12,6,13,67,9,67,101,12,47,10,4,8,816,15,11,142,214,12,20,43,37,540,18,2,2,52,3,2,0,19,2,4,1,40,5,5,2,1,5,7,3,3,78,42,88,25,3,1,3,2,3,0,2,5,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,acetobacteraceae,endobacter,endobacter medicaginis
Zotu1444,118,0,1,0,1,32,9,19,0,1,0,4,0,3,0,0,1,1,1,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingosinicellaceae,sphingosinicella,sphingosinicella cucumeris
Zotu2457,104,0,0,3,0,2,0,0,0,0,2,0,0,0,0,1,1,1,0,0,1,3,2,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu387,3,0,0,3,3,1,2,5,0,5,2,1,0,3,2,1,1,0,1,3,2,300,2,4,2,0,3,2,107,47,154,1,0,1,0,0,39,24,1,0,0,0,0,1,0,1,2,0,0,1,2,16,21,1,2,0,0,1,1,1,2,0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu165,5,1,55,1,4,2,2,1,3,2,51,54,0,11,23,2,1,49,78,0,2,2,0,3,1,1,1,2,12,3,2,7,10,8,5,12,6,7,9,11,1,8,3,4,5,13,45,7,4,9,18,9,10,3,127,180,173,229,235,206,81,33,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,conexibacteraceae,conexibacter,conexibacter stalactiti
Zotu19,11,54,137,10,17,17,9,248,149,9,27,95,8,99,71,5,10,185,67,199,21,58,7,24,8,92,99,257,177,102,308,85,166,120,98,190,140,76,138,69,11,10,27,13,14,375,1119,683,309,495,272,21,25,22,24,24,73,63,140,513,269,34,,,,,,,
Zotu2891,120,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,actinomycetota,actinomycetes,kitasatosporales,streptomycetaceae,streptomyces,streptomyces baliensis
Zotu20,30,30,175,17,26,14,15,79,155,10,32,143,5,50,155,11,14,785,13,23,15,91,20,12,0,7,266,578,20,96,116,110,201,313,389,130,143,105,64,283,95,255,106,34,75,38,415,80,275,931,534,172,548,360,20,15,25,13,16,34,25,38,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter bracarensis
Zotu5218,1,0,0,1,26,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,deinococcota,deinococci,trueperales,trueperaceae,truepera,truepera radiovictrix
Zotu3087,1,0,1,0,59,1,1,0,0,1,0,0,1,0,0,2,1,0,0,2,1,1,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
