ANATOMY,Interdune,Stoss,Lee,Interdune,Interdune,Interdune,Interdune,Stoss,Lee,Interdune,Stoss,Lee,Interdune,Stoss,Lee,Interdune,"Interdune, Depth",Lee,"Stoss, Depth",Interdune,Stoss,Stoss,Lee,Lee,Lee,Stoss,Stoss,Lee,Stoss,Lee,"Stoss, Star","Stoss, Star","Lee, Star","Stoss, Star","Stoss, Star",Stoss,Lee,Stoss,Stoss,Lee,Lee,Lee,Lee,Interdune,Interdune,Stoss,Stoss,Stoss,Lee,Lee,Interdune,Lee,"Stoss, Crest",Lee,"Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth",,,,,,,
Zotu,MF.4B,MF.5B,MF.6B,MF.7B,MF.8B,MF.11A,MF.12A,MF.13A,MF.14B,MF.15A,MF.16A,MF.17A,MF.18B,MF.19A,MF.20A,MF.27B,MF.28A,MF.30A,MF.31B,MF.33A,ED.01A,ED.02B,ED.03A,ED.04A,ED.05A,ED.06A,ED.08A,ED.09A,ED.10A,ED.11A,ED.12A,ED.13A,ED.14B,ED.15B,ED.16A,ED.17B,ED.18A,ED.19A,ED.20A,ED.21A,ED.22A,ED.23A,ED.24A,ED.33A,IX.1B,IX.2A,IX.3A,IX.4B,IX.5A,IX.6A,IX.7A,IX.8A,IX.9A,IX.10A,IX.10CM.A,IX.20CM.B,IX.30CM.A,IX.40CM.A,IX.50CM.A,IX.60CM.A,IX.70CM.A,IX.80CM.A,Domain,Phylum,Class,Order,Family,Genus,Species
Zotu2778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,50.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas piscis
Zotu1482,1.0,0.0,0.0,16.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,52.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,flavisolibacter,flavisolibacter galbus
Zotu1410,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,61.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,bacteria,bacteroidota,cytophagia,cytophagales,cytophagaceae,edaphorhabdus,edaphorhabdus rosea
Zotu3353,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,baekduiaceae,baekduia,baekduia soli
Zotu749,3.0,2.0,5.0,2.0,4.0,4.0,1.0,4.0,5.0,4.0,117.0,33.0,0.0,2.0,8.0,5.0,4.0,0.0,181.0,3.0,1.0,1.0,5.0,5.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,parviterribacteraceae,parviterribacter,parviterribacter kavangonensis
Zotu604,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,218.0,1.0,0.0,0.0,2.0,0.0,43.0,17.0,8.0,0.0,1.0,1.0,81.0,47.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,1.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,novosphingobium,novosphingobium ginsenosidimutans
Zotu1178,2.0,1.0,29.0,5.0,2.0,1.0,61.0,1.0,1.0,52.0,1.0,1.0,0.0,3.0,18.0,2.0,36.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7.0,28.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylocystaceae,methylosinus,methylosinus trichosporium
Zotu5086,3.0,0.0,0.0,2.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas parvus
Zotu1927,1.0,1.0,2.0,8.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,104.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,micrococcales,cellulomonadaceae,cellulomonas,cellulomonas biazotea
Zotu1930,2.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,21.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,28.0,0.0,0.0,9.0,7.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bacteria,chloroflexota,chloroflexia,herpetosiphonales,herpetosiphonaceae,herpetosiphon,herpetosiphon aurantiacus
Zotu714,1.0,4.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,292.0,0.0,3.0,0.0,0.0,1.0,1.0,71.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,bacteria,chloroflexota,caldilineae,caldilineales,caldilineaceae,caldilinea,caldilinea tarbellica
Zotu784,1.0,28.0,2.0,0.0,1.0,2.0,1.0,9.0,35.0,132.0,21.0,24.0,1.0,2.0,10.0,1.0,7.0,33.0,12.0,2.0,0.0,0.0,1.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,1.0,0.0,0.0,13.0,0.0,46.0,0.0,2.0,1.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter phytolaccae
Zotu2253,1.0,0.0,1.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,24.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga brassicacearum
Zotu1194,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,152.0,2.0,4.0,0.0,1.0,10.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu3063,1.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,37.0,0.0,0.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter marinus
Zotu1066,1.0,1.0,0.0,24.0,25.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,169.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,phycisphaerae,tepidisphaerales,tepidisphaeraceae,tepidisphaera,tepidisphaera mucosa
Zotu397,2.0,2.0,3.0,3.0,4.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,994.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,clostridia,lutisporales,lutisporaceae,lutispora,lutispora thermophila
Zotu2921,1.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,135.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,thermomicrobiota,thermomicrobia,sphaerobacterales,sphaerobacteraceae,sphaerobacter,sphaerobacter thermophilus
Zotu5408,1.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu6303,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,sediminibacterium,sediminibacterium salmoneum
Zotu1366,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,17.0,bacteria,actinomycetota,nitriliruptoria,euzebyales,euzebyaceae,euzebya,euzebya tangerina
Zotu2781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,3.0,0.0,bacteria,actinomycetota,actinomycetes,propionibacteriales,nocardioidaceae,nocardioides,nocardioides marmoriterrae
Zotu1377,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,3.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,91.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,bacteria,actinomycetota,actinomycetes,streptosporangiales,streptosporangiaceae,nonomuraea,nonomuraea soli
Zotu4258,1.0,0.0,1.0,22.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,bacteria,myxococcota,myxococcota,haliangiales,kofleriaceae,kofleria,kofleria flava
Zotu6012,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter marinus
Zotu2107,5.0,1.0,7.0,65.0,62.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,10.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,bacteria,planctomycetota,phycisphaerae,tepidisphaerales,tepidisphaeraceae,tepidisphaera,tepidisphaera mucosa
Zotu3650,2.0,0.0,0.0,23.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,hyphomicrobiaceae,rhodoplanes,rhodoplanes elegans
Zotu2842,2.0,0.0,0.0,12.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,luteitalea,luteitalea pratensis
Zotu255,2.0,0.0,2.0,0.0,6.0,2.0,2.0,0.0,0.0,10.0,1.0,1.0,1.0,3.0,3.0,4.0,9.0,4.0,8.0,1.0,1.0,6.0,3.0,238.0,2.0,1.0,0.0,3.0,65.0,3.0,264.0,5.0,0.0,3.0,195.0,148.0,85.0,44.0,54.0,3.0,1.0,2.0,197.0,4.0,2.0,1.0,2.0,3.0,0.0,3.0,3.0,7.0,1.0,37.0,4.0,9.0,1.0,0.0,28.0,0.0,2.0,2.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum malthae
Zotu452,2.0,23.0,26.0,1.0,0.0,1.0,26.0,5.0,1.0,6.0,2.0,5.0,1.0,39.0,20.0,0.0,5.0,1.0,0.0,248.0,3.0,0.0,2.0,1.0,2.0,3.0,3.0,6.0,0.0,22.0,7.0,2.0,1.0,2.0,2.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,122.0,0.0,3.0,0.0,2.0,2.0,3.0,49.0,9.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,53.0,bacteria,planctomycetota,planctomycetia,pirellulales,lacipirellulaceae,pirellulimonas,pirellulimonas nuda
Zotu674,1.0,1.0,0.0,1.0,64.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,74.0,104.0,52.0,157.0,0.0,4.0,0.0,2.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu2074,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,6.0,26.0,1.0,12.0,0.0,1.0,3.0,1.0,4.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,hyphomicrobiaceae,rhodoplanes,rhodoplanes elegans
Zotu1874,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,11.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,41.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas wittichii
Zotu2058,2.0,1.0,0.0,18.0,28.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,14.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,9.0,13.0,bacteria,chloroflexota,caldilineae,caldilineales,caldilineaceae,litorilinea,litorilinea aerophila
Zotu3485,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,azospirillaceae,skermanella,skermanella rubra
Zotu1187,1.0,2.0,2.0,1.0,0.0,2.0,0.0,18.0,20.0,22.0,52.0,2.0,0.0,3.0,8.0,2.0,1.0,52.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,adhaeribacter,adhaeribacter arboris
Zotu2709,1.0,0.0,6.0,1.0,0.0,0.0,0.0,37.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,chloroflexota,chloroflexota,chloroflexota,thermobaculum,thermobaculum terrenum
Zotu1146,1.0,0.0,1.0,24.0,12.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,8.0,1.0,5.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,51.0,2.0,3.0,85.0,56.0,2.0,1.0,23.0,4.0,1.0,3.0,10.0,11.0,15.0,2.0,6.0,5.0,4.0,3.0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu1108,1.0,0.0,25.0,199.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,archaea,thaumarchaeota,nitrososphaeria,nitrososphaerales,nitrososphaeraceae,nitrososphaera,candidatus nitrososphaera gargensis
Zotu1088,1.0,1.0,30.0,1.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,26.0,0.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,66.0,26.0,16.0,0.0,39.0,0.0,4.0,2.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter radiotolerans
Zotu4401,2.0,1.0,1.0,17.0,21.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,chloroflexia,herpetosiphonales,herpetosiphonaceae,herpetosiphon,herpetosiphon aurantiacus
Zotu5610,1.0,2.0,11.0,1.0,0.0,0.0,0.0,19.0,13.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,61.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,streptosporangiales,streptosporangiaceae,nonomuraea,nonomuraea thailandensis
