ANATOMY,"Interdune, Depth","Stoss, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth",,,,,,,
Zotu,MF.28A,MF.31B,IX.10CM.A,IX.20CM.B,IX.30CM.A,IX.40CM.A,IX.50CM.A,IX.60CM.A,IX.70CM.A,IX.80CM.A,Domain,Phylum,Class,Order,Family,Genus,Species
Zotu1272,6.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,bacteria,chloroflexota,chloroflexia,herpetosiphonales,herpetosiphonaceae,herpetosiphon,herpetosiphon aurantiacus
Zotu241,10.0,43.0,10.0,6.0,32.0,0.0,20.0,144.0,129.0,26.0,bacteria,thermomicrobiota,thermomicrobia,sphaerobacterales,sphaerobacteraceae,sphaerobacter,sphaerobacter thermophilus
Zotu639,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga thermotolerans
Zotu4620,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,azospirillaceae,azospirillum,azospirillum rugosum
Zotu1330,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,massilia,massilia polaris
Zotu1641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,dongiaceae,dongia,dongia mobilis
Zotu863,3.0,70.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,1.0,bacteria,pseudomonadota,alphaproteobacteria,caulobacterales,caulobacteraceae,phenylobacterium,phenylobacterium immobile
Zotu2237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu1031,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,nibribacter,nibribacter koreensis
Zotu3411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga rosea
Zotu997,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bacteria,planctomycetota,phycisphaerae,tepidisphaerales,tepidisphaeraceae,tepidisphaera,tepidisphaera mucosa
Zotu1853,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,segetibacter,segetibacter aerophilus
Zotu3482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,conexibacteraceae,conexibacter,conexibacter arvalis
Zotu502,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,bacilli,bacillales,bacillaceae,bacillus,bacillus suaedaesalsae
Zotu465,0.0,32.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,baekduiaceae,baekduia,baekduia soli
Zotu950,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,chloroflexota,chloroflexota,chloroflexota,thermobaculum,thermobaculum terrenum
Zotu1249,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,flavisolibacter,flavisolibacter galbus
Zotu142,55.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,bacteria,bacteroidota,cytophagia,cytophagales,catalimonadaceae,porifericola,porifericola rhodea
Zotu3726,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter phytolaccae
Zotu3861,5.0,0.0,0.0,0.0,1.0,45.0,0.0,5.0,1.0,0.0,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,rufibacter,rufibacter glacialis
Zotu473,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,38.0,bacteria,actinomycetota,nitriliruptoria,euzebyales,euzebyaceae,euzebya,euzebya tangerina
Zotu259,2.0,18.0,0.0,2.0,3.0,8.0,24.0,67.0,88.0,6.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu129,4.0,2.0,4.0,8.0,60.0,209.0,31.0,59.0,35.0,4.0,bacteria,bacillota,bacilli,lactobacillales,streptococcaceae,streptococcus,streptococcus oralis
Zotu1644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,clostridia,thermoanaerobacterales,thermoanaerobacteraceae,carboxydothermus,carboxydothermus islandicus
Zotu508,0.0,41.0,8.0,32.0,46.0,4.0,14.0,4.0,2.0,1.0,bacteria,bacillota,bacilli,bacillales,bacillaceae,bacillus,bacillus suaedaesalsae
Zotu311,4.0,95.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,14.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter xylanophilus
Zotu2508,1.0,0.0,3.0,12.0,22.0,1.0,15.0,0.0,13.0,1.0,bacteria,pseudomonadota,gammaproteobacteria,xanthomonadales,xanthomonadaceae,lysobacter,lysobacter xinjiangensis
Zotu100,32.0,3.0,7.0,6.0,4.0,3.0,2.0,3.0,14.0,126.0,bacteria,pseudomonadota,alphaproteobacteria,rhodobacterales,roseobacteraceae,rubellimicrobium,rubellimicrobium rubrum
Zotu407,19.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,41.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas segetis
Zotu2400,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,thermolithobacteria,thermolithobacterales,thermolithobacteraceae,thermolithobacter,thermolithobacter ferrireducens
Zotu289,1.0,16.0,12.0,10.0,7.0,5.0,12.0,2.0,4.0,6.0,bacteria,pseudomonadota,gammaproteobacteria,chromatiales,ectothiorhodospiraceae,inmirania,inmirania thermothiophila
Zotu1612,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,roseisolibacter,roseisolibacter agri
Zotu1040,3.0,1.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,comamonadaceae,ramlibacter,ramlibacter humi
Zotu634,9.0,9.0,0.0,1.0,1.0,1.0,0.0,1.0,24.0,1.0,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu469,4.0,7.0,0.0,2.0,1.0,2.0,0.0,10.0,26.0,1.0,bacteria,pseudomonadota,deltaproteobacteria,myxococcales,anaeromyxobacteraceae,anaeromyxobacter,anaeromyxobacter dehalogenans
Zotu5755,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,pirellulaceae,lignipirellula,lignipirellula cremea
Zotu1026,1.0,140.0,1.0,0.0,0.0,0.0,26.0,30.0,17.0,0.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,burkholderiales,aquabacterium,aquabacterium limnoticum
Zotu373,41.0,2.0,4.0,2.0,3.0,3.0,0.0,1.0,17.0,115.0,bacteria,actinomycetota,actinomycetes,propionibacteriales,nocardioidaceae,nocardioides,nocardioides marmoribigeumensis
Zotu3880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,thermodesulfobacteriota,desulfuromonadia,desulfuromonadales,desulfuromonadaceae,pelobacter,pelobacter seleniigenes
Zotu1598,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,iamia,iamia majanohamensis
Zotu3714,7.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,parviterribacteraceae,parviterribacter,parviterribacter kavangonensis
Zotu1480,11.0,1.0,1.0,0.0,0.0,1.0,0.0,19.0,8.0,0.0,bacteria,actinomycetota,thermoleophilia,thermoleophilales,thermoleophilaceae,thermoleophilum,thermoleophilum album
Zotu2093,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,clostridia,eubacteriales,clostridiales family xvii. incertae sedis,thermaerobacter,thermaerobacter composti
Zotu859,2.0,0.0,6.0,1.0,18.0,3.0,2.0,9.0,1.0,1.0,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,blastococcus,blastococcus jejuensis
Zotu989,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter phytolaccae
Zotu5542,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,devosiaceae,paradevosia,paradevosia shaoguanensis
Zotu3867,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,micrococcales,microbacteriaceae,microcella,microcella alkalica
Zotu1666,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,nevskiales,sinobacteraceae,solimonas,solimonas soli
Zotu196,2.0,0.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,5.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter taibaiensis
Zotu1402,2.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,1.0,8.0,bacteria,thermodesulfobacteriota,syntrophobacteria,syntrophobacterales,syntrophobacteraceae,desulfosoma,desulfosoma caldarium
Zotu582,3.0,20.0,97.0,290.0,61.0,4.0,3.0,37.0,5.0,5.0,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu2529,6.0,1.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas flava
Zotu2528,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu173,11.0,1.0,4.0,3.0,3.0,1.0,4.0,54.0,8.0,3.0,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,adhaeribacter,adhaeribacter aquaticus
Zotu1371,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,nevskiales,nevskiaceae,panacagrimonas,panacagrimonas perspica
Zotu973,2.0,81.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,caulobacterales,caulobacteraceae,phenylobacterium,phenylobacterium mobile
Zotu2423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,reyranellaceae,reyranella,reyranella massiliensis
Zotu26,5.0,32.0,6.0,6.0,4.0,162.0,14.0,38.0,34.0,6.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,luteitalea,luteitalea pratensis
Zotu1512,1.0,12.0,7.0,16.0,2.0,0.0,0.0,0.0,16.0,7.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,herbaspirillum,herbaspirillum lusitanum
Zotu257,6.0,13.0,3.0,1.0,1.0,5.0,1.0,1.0,16.0,46.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu384,4.0,24.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,5.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,parviterribacteraceae,parviterribacter,parviterribacter kavangonensis
Zotu1870,20.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu3388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,adhaeribacter,adhaeribacter rhizoryzae
Zotu534,86.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu1006,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,conexibacteraceae,conexibacter,conexibacter stalactiti
Zotu115,61.0,3.0,3.0,12.0,5.0,5.0,3.0,65.0,3.0,5.0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu392,133.0,46.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,luteitalea,luteitalea pratensis
Zotu3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,bacilli,bacillales,bacillaceae,priestia,priestia taiwanensis
Zotu1776,1.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,bacteria,pseudomonadota,betaproteobacteria,nitrosomonadales,usitatibacteraceae,usitatibacter,usitatibacter rugosus
Zotu811,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,bacteria,planctomycetota,planctomycetia,pirellulales,pirellulaceae,candidatus anammoximicrobium,candidatus anammoximicrobium moscowii
Zotu178,9.0,537.0,28.0,0.0,0.0,0.0,1.0,83.0,204.0,1.0,bacteria,chloroflexota,ktedonobacteria,ktedonobacterales,ktedonosporobacteraceae,ktedonosporobacter,ktedonosporobacter rubrisoli
Zotu4192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,bacteria,planctomycetota,phycisphaerae,tepidisphaerales,tepidisphaeraceae,tepidisphaera,tepidisphaera mucosa
Zotu6321,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,pontibacter,pontibacter amylolyticus
Zotu6264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,nevskiales,nevskiaceae,nevskia,nevskia terrae
Zotu269,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu660,0.0,20.0,0.0,1.0,1.0,2.0,1.0,6.0,17.0,7.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,acidiferrimicrobium,acidiferrimicrobium australe
Zotu684,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,parviterribacteraceae,parviterribacter,parviterribacter multiflagellatus
Zotu1728,1.0,21.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu265,50.0,8.0,6.0,6.0,9.0,9.0,5.0,318.0,189.0,38.0,bacteria,actinomycetota,actinomycetes,pseudonocardiales,pseudonocardiaceae,pseudonocardia,pseudonocardia adelaidensis
Zotu479,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,bacteria,chloroflexota,thermomicrobia,sphaerobacterales,sphaerobacteraceae,sphaerobacter,sphaerobacter thermophilus
Zotu399,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,baekduiaceae,baekduia,baekduia soli
Zotu3598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,caulobacterales,caulobacteraceae,caulobacter,caulobacter vibrioides
Zotu4949,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,burkholderiales,aquabacterium,aquabacterium limnoticum
Zotu1671,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter ginsenosidimutans
Zotu4321,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,nevskiales,nevskiaceae,stagnimonas,stagnimonas aquatica
Zotu112,5.0,0.0,8.0,3.0,11.0,3.0,7.0,9.0,3.0,10.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,conexibacteraceae,conexibacter,conexibacter arvalis
Zotu1574,3.0,13.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,propionibacteriales,nocardioidaceae,nocardioides,nocardioides mesophilus
Zotu5283,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga lenta
Zotu1880,9.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,bacteria,pseudomonadota,deltaproteobacteria,myxococcales,anaeromyxobacteraceae,anaeromyxobacter,anaeromyxobacter dehalogenans
Zotu5076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu3009,18.0,6.0,14.0,4.0,23.0,1.0,0.0,2.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu1416,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,micromonosporales,micromonosporaceae,micromonospora,micromonospora ovatispora
Zotu4440,38.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,bacteria,bacteroidota,sphingobacteriia,sphingobacteriales,sphingobacteriaceae,solitalea,solitalea koreensis
Zotu3909,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter radiotolerans
Zotu3676,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,bacteria,pseudomonadota,alphaproteobacteria,rhodobacterales,roseobacteraceae,rubellimicrobium,rubellimicrobium roseum
Zotu139,98.0,1.0,4.0,3.0,1.0,0.0,1.0,1.0,2.0,6.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,segetibacter,segetibacter koreensis
Zotu5213,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,segetibacter,segetibacter koreensis
Zotu3453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu1570,4.0,39.0,1.0,0.0,21.0,0.0,0.0,46.0,1.0,1.0,bacteria,thermodesulfobacteriota,desulfuromonadia,desulfuromonadales,desulfuromonadaceae,pelobacter,pelobacter seleniigenes
Zotu1388,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,conexibacteraceae,conexibacter,conexibacter arvalis
Zotu5039,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,nevskiales,nevskiaceae,panacagrimonas,panacagrimonas perspica
Zotu327,178.0,133.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,pseudonocardiales,pseudonocardiaceae,saccharomonospora,saccharomonospora xinjiangensis
Zotu1818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas phototrophica
Zotu1579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,azospirillaceae,skermanella,skermanella aerolata
Zotu2638,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,balneolota,balneolia,balneolales,balneolaceae,halalkalibaculum,halalkalibaculum roseum
Zotu2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu3354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingosinicellaceae,sphingoaurantiacus,sphingoaurantiacus polygranulatus
Zotu575,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,blastococcus,blastococcus jejuensis
Zotu580,7.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,2.0,0.0,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu1553,1.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,13.0,14.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,nitrobacteraceae,bradyrhizobium,bradyrhizobium betae
Zotu329,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,geodermatophilus,geodermatophilus obscurus
Zotu548,30.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,63.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter tropicus
Zotu1509,14.0,0.0,9.0,1.0,41.0,0.0,6.0,2.0,7.0,3.0,bacteria,actinomycetota,actinomycetia,geodermatophilales,geodermatophilaceae,modestobacter,modestobacter multiseptatus
Zotu2444,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,segetibacter,segetibacter koreensis
Zotu1567,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,miltoncostaeales,miltoncostaeaceae,miltoncostaea,miltoncostaea oceani
Zotu254,4.0,1.0,7.0,3.0,3.0,3.0,0.0,1.0,30.0,14.0,bacteria,bacteroidota,sphingobacteriia,sphingobacteriales,sphingobacteriaceae,pedobacter,pedobacter tournemirensis
Zotu4919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,azospirillaceae,skermanella,skermanella mucosa
Zotu2687,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,bacteria,bacillota,tissierellia,tissierellales,peptoniphilaceae,anaerococcus,anaerococcus prevotii
Zotu374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter naiadicus
Zotu2365,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,blastochloridaceae,blastochloris,blastochloris sulfoviridis
Zotu2603,0.0,1.0,6.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum malthae
Zotu4272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu605,57.0,19.0,0.0,1.0,1.0,1.0,17.0,75.0,18.0,1.0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu5132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,myxococcota,myxococcia,myxococcales,archangiaceae,hyalangium,hyalangium minutum
Zotu3414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu3182,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,bacteria,chloroflexota,anaerolineae,aggregatilineales,aggregatilineaceae,aggregatilinea,aggregatilinea lenta
Zotu5661,3.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,3.0,2.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,roseisolibacter,roseisolibacter agri
Zotu774,1.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu5773,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,sphaerotilaceae,roseateles,roseateles chitinivorans
Zotu3971,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,clostridia,eubacteriales,syntrophomonadaceae,syntrophothermus,syntrophothermus lipocalidus
Zotu435,2.0,17.0,2.0,3.0,26.0,2.0,10.0,49.0,99.0,9.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu3465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu3941,0.0,2.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,luteitalea,luteitalea pratensis
